Date,Frontera.norte,Noroeste,Noreste,Centro.norte,Centro.sur,Sur,Mexico,Nacional
1/5/2016,88.02990963,89.51878446,89.5845033,89.11922473,89.74234721,90.32696307,88.9456705,89.22561452
1/6/2016,88.57726525,89.66080851,89.63604613,89.17405091,89.77962336,90.45750543,88.96106753,89.32402789
1/7/2016,88.68330565,89.88614274,89.75605628,89.46077705,89.81242638,90.55920703,89.3811863,89.55691448
1/8/2016,88.48837844,90.24636014,90.15993661,89.78454791,90.06664977,90.84078386,89.63633697,89.80933349
1/9/2016,89.02871668,90.6605308,90.70690597,90.31651009,90.6511399,91.34777395,90.21555833,90.35774385
1/10/2016,90.6590879,90.96441465,91.69468186,90.5009928,91.16033221,92.35644135,90.38272601,90.90615422
1/11/2016,93.48241367,95.10850161,91.96316611,90.73363364,91.41828321,92.65092063,90.61954689,91.61683394
1/12/2016,94.08045036,95.43142778,92.300887,91.12556678,91.8432314,93.09795231,91.05212992,92.0390348
1/1/2017,96.82580524,96.8754711,94.15104355,92.88296832,93.1292588,94.38591964,92.20837305,93.60388244
1/2/2017,97.39967096,97.21426588,94.81802306,93.44678896,93.54004205,94.73656249,92.81105653,94.14478034
1/3/2017,97.45970854,97.74824454,95.24113579,94.06099043,94.25201664,95.1896659,93.57944131,94.72248933
1/4/2017,96.66284609,98.09497362,94.78571264,94.47885487,94.53307886,94.85496137,94.06188137,94.83893263
1/5/2017,94.54749597,94.47613758,94.96188139,94.71001393,94.94460763,95.04014936,94.54872058,94.72549432
1/6/2017,94.86015922,94.72686159,95.19190085,94.9915538,95.13993469,95.33462864,94.74228316,94.96363964
1/7/2017,95.0433908,95.27194827,95.56654794,95.41015914,95.4560365,95.7057636,95.10008065,95.32273574
1/8/2017,95.44260173,95.83211013,96.02735616,95.80505586,96.03158036,96.48749981,95.50260283,95.79376765
1/9/2017,95.82076053,96.17487206,96.55586242,96.13994014,96.22839847,96.72429758,95.70716328,96.09351524
1/10/2017,97.21955822,96.50969969,97.60595127,96.32812732,96.6548377,97.75497503,96.13168121,96.69826913
