"","InflacionNacional","Salarios","Precios.EUA","Tipo.de.cambio","Industria.EUA","Actividades.Primarioas","Actividades.Secundarias","Actividades.Terciarias","Mineria","Manufactura","Construccion","Energia","Desempleo","Billetes.y.monedas","Ingreso.Mexico","TIIE28","TIIE91"
"01/05/2007",4.14285745557458,4.5051851962671,5.33729285732908,2.38232929458061,4.60943607413514,4.60808257685764,4.61157018324504,4.50620674225396,4.72164036021893,4.60785467053302,4.53182627020741,4.47160223246666,1.14767439680981,19.8248846082058,4.54671850495617,2.04122032885964,2.05796251000271
"01/06/2007",4.14405763989962,4.50398427785156,5.33922895705445,2.38267087666288,4.60967502395184,4.71446940227083,4.60456546318011,4.49016563015421,4.71510349656446,4.60265125855247,4.5158730649657,4.48663428521237,1.18845096036845,19.828557637593,4.53833151679036,2.04122032885964,2.05668455455722
"01/07/2007",4.14829606327073,4.49974633499129,5.33897454748728,2.37920348283933,4.60924288129423,4.54659132493167,4.59717314784702,4.46611904882104,4.72629434852529,4.55301108036783,4.5739466826893,4.51222847410793,1.33238410864048,19.8271859456067,4.51536608759791,2.04122032885964,2.0515563381903
"01/08/2007",4.15236180644867,4.49568004403803,5.33713896160275,2.4011898397478,4.61131725399335,4.32860262587311,4.60699750941523,4.4852823439676,4.63281044220049,4.61062297447885,4.59140881953822,4.51792079889449,1.34313505387781,19.8336710900592,4.5241479814641,2.04251818757524,2.05284085988266
"01/09/2007",4.16009644990142,4.48794624400971,5.33989107845797,2.40197783687208,4.61523536173148,4.19028772846641,4.59884512258181,4.44575598864117,4.67847253764532,4.55761450454122,4.62286483423324,4.50905585079748,1.32486977863898,19.8376041766043,4.4939611149348,2.04122032885964,2.05027016437956
"01/10/2007",4.16398574713071,4.48405623398415,5.34202798497417,2.38340903388697,4.61110653097407,4.4770226194423,4.63759704423773,4.51393177522954,4.68551619535333,4.62022757340112,4.65268305953095,4.50336717622893,1.32737328322944,19.848615475032,4.55681957502599,2.04510886259933,2.0515563381903
"01/11/2007",4.17101576598907,4.47702653907504,5.34795003285571,2.38562024192276,4.6166965020467,4.86282970277383,4.58731706917886,4.4954273310041,4.62773312951547,4.56160554353255,4.62560878062201,4.4588350662491,1.21016121554901,19.883620100901,4.54126313135357,2.07065303564676,2.08069076108027
"01/12/2007",4.17514168801994,4.47290085377305,5.3472789445967,2.38410977891822,4.61716496019547,4.70058589476949,4.57424898406843,4.4899965754687,4.67303522063945,4.48138704643123,4.68625374010068,4.42068550817386,1.13337979007885,20.0195499195197,4.52674536619452,2.07065303564676,2.07944154167984
"01/01/2008",4.17976606558774,4.50759153514782,5.35223720853747,2.39033036728183,4.61450349483916,4.64957609811651,4.58918313640815,4.45672154154772,4.68883192260772,4.55222989847271,4.59735637734304,4.42319912060485,1.41513976574998,19.9460607361918,4.51035797538652,2.07065303564676,2.07819075977818
"01/02/2008",4.1827344016124,4.50462251443777,5.35513711193519,2.37763690530477,4.61107869631196,4.47861260542437,4.57409546880687,4.43912290387456,4.6244840938804,4.54605273179871,4.61067013848275,4.42664546902658,1.35804746754972,19.9199199935244,4.48851654603671,2.07065303564676,2.07065303564676
"01/03/2008",4.18995607116769,4.49740121677748,5.36376797161058,2.37347216934169,4.6086859982706,4.33191763084261,4.57732472206883,4.44544344446751,4.67294478194534,4.53839099760286,4.58971445484846,4.43467433385977,1.28497195077374,19.919659033461,4.4892345151895,2.07065303564676,2.07191327525904
"01/04/2008",4.19222910218263,4.49512873181172,5.36981443325254,2.3541808416377,4.60108726218704,4.45401430163091,4.60784317636416,4.52320350589103,4.6162241165619,4.60078422078923,4.64529989741569,4.43959648754868,1.24690444365988,19.9147153155091,4.55087575236816,2.07191327525904,2.07442899985629
"01/05/2008",4.19114809717394,4.49620875034843,5.37820006142021,2.34700381154067,4.59540223450279,4.66284601638945,4.60095562237864,4.51892294864211,4.65627101850604,4.57802032831233,4.61513517514967,4.4953039355134,1.19238027384077,19.9276470659849,4.55244791731346,2.07065303564676,2.07442899985629
"01/06/2008",4.19527781349184,4.49207987226832,5.38822662395667,2.33510068467073,4.59298484536028,4.68531354798043,4.59743155134574,4.51255747909022,4.63367879522238,4.57524832977443,4.6269878298134,4.50131944160738,1.21430561944841,19.9194424128037,4.54813268370863,2.07944154167984,2.09186406167839
"01/07/2008",4.20083532930507,4.48652177600333,5.39346389659883,2.32620395859268,4.58769844007605,4.59861883578087,4.59631013580689,4.5130066368149,4.64442299381864,4.5485029078977,4.66257318063794,4.51302171111297,1.41909674676719,19.9538918213351,4.54498794943611,2.11384296839717,2.13888900032326
"01/08/2008",4.20659368092934,4.48076388988657,5.38946434679629,2.31160429741421,4.57220164719635,4.21288929630516,4.58758721406326,4.48879070299069,4.64157475772713,4.56355916089006,4.596458877177,4.53025110569816,1.40037270454761,19.9527989413345,4.5162633666912,2.14710019015365,2.16447179086441
"01/09/2008",4.21338510037218,4.47397206915724,5.38808037100279,2.35843598573405,4.52790537471849,4.16096027029363,4.57675113483444,4.4807497408591,4.59004104612895,4.56407192018344,4.60663283080146,4.49262932725622,1.42091248174871,19.9437224079846,4.50619482400212,2.15871472257434,2.16791018966744
"01/10/2008",4.22017638876328,4.46718087157924,5.37792767305736,2.52363044462603,4.53748709921566,4.49279392186401,4.62300662473905,4.52598425590912,4.64954147079894,4.60440869742926,4.66222986895431,4.48260158180556,1.42834427743551,19.9844986803563,4.55919782534378,2.16102152867226,2.1701959049483
"01/11/2008",4.23147902361641,4.4558786812243,5.3585889848896,2.56962303418448,4.52477140659521,4.80178817175956,4.547480540705,4.49160941248671,4.60237568500483,4.5128189503874,4.586789407949,4.43554036533596,1.46393455583827,20.0394163822601,4.52225267390465,2.16676536985151,2.17815501461587
"01/12/2008",4.23838072462688,4.44897708851183,5.34819265604169,2.59320783742859,4.49515384879407,4.83024230202527,4.53383781751092,4.49479084439987,4.62522348578486,4.44863749363691,4.6408495349453,4.37101803187469,1.39247626123995,20.1742922046071,4.52064763326798,2.16791018966744,2.1770218700187
"01/01/2009",4.24069560970097,4.4918491806516,5.35253562904259,2.62822746923222,4.47107269030032,4.64239986546403,4.50102526230998,4.39571105394501,4.64267589859905,4.41263196569078,4.55505553924874,4.39408196813191,1.61124452951825,20.1228372190321,4.44142583879618,2.12942147398486,2.12942147398486
"01/02/2009",4.24290096148655,4.48964372734558,5.35749623788837,2.67538925886265,4.46450736794628,4.40002409994405,4.44918240894728,4.37996945049577,4.53591687037423,4.38386552787293,4.50982670313923,4.37575441272607,1.65597280395835,20.1056555468642,4.40477881010148,2.07191327525904,2.06178660644112
"01/03/2009",4.24863737737623,4.48390722741742,5.35992503442808,2.6905173958099,4.4485802335529,4.37330002722946,4.51004320354211,4.44320261763929,4.63321660145978,4.43832176351137,4.54469684891504,4.4441917062117,1.54006182538659,20.0955679089323,4.46445442485241,2.03339760317843,2.02022218201986
"01/04/2009",4.2521313404241,4.48041276071953,5.36241829195456,2.60187453848754,4.44054209259064,4.48616675093471,4.48248265915289,4.40461397908299,4.59157301258678,4.40548163661809,4.53917638361561,4.42944177583708,1.62044824762075,20.1021256129519,4.4345091427914,1.89911798754855,1.87180217690159
"01/05/2009",4.24921439011468,4.48333018195315,5.36530289132866,2.58148118147766,4.43043291564578,4.60887943122448,4.49345834194452,4.4252845849234,4.61937775973104,4.39916000229642,4.55703555565939,4.48367552777478,1.65473892420377,20.1007755663265,4.45529612120927,1.75440368268429,1.73165554515835
"01/06/2009",4.25105416749089,4.48149067524067,5.37385610038822,2.59105935158351,4.42655391613222,4.6818970404454,4.4924926712635,4.46077918098551,4.55982184623475,4.42419940220936,4.56083046850815,4.50931851166207,1.60455330413526,20.0914575679784,4.47942913076162,1.66013102674962,1.64480505627139
"01/07/2009",4.25377437501647,4.478769878061,5.37226925509277,2.59240737356569,4.43750899889371,4.53019187447585,4.52217539179179,4.46276970011657,4.58544337021215,4.44980834508461,4.60120748786063,4.54241433223441,1.76156448112986,20.1090436990898,4.48561734007854,1.59330853050422,1.59127394180643
"01/08/2009",4.25616410840837,4.476380675705,5.3745095937039,2.56506473542063,4.44875891962603,4.24399871107506,4.50846130147224,4.44382086047213,4.57789216604305,4.45229119066057,4.54577030754222,4.55565880105648,1.81575339063611,20.0874350090868,4.46076388225892,1.58719230348678,1.5993875765806
"01/09/2009",4.26116769017836,4.47137704482469,5.37513487886588,2.59515768732524,4.45629121956319,4.15931161512057,4.51593010007074,4.44187754466427,4.55665709273097,4.46930848132288,4.56722700890199,4.5390471274673,1.85938876213081,20.0785009869269,4.46018770409907,1.59127394180643,1.6094379124341
"01/10/2009",4.26418846573206,4.46835569560551,5.37609751656731,2.58494804396823,4.45955360360562,4.41502555962543,4.55855215518796,4.49075741658621,4.59293718864898,4.53443665754358,4.58026225102002,4.53564633187624,1.73519205953428,20.0968806656163,4.5121828696064,1.59127394180643,1.6094379124341
"01/11/2009",4.26936236951092,4.46318256863488,5.37680501959678,2.5749377683208,4.46355604435043,4.78990774439833,4.5244630191688,4.49134885447087,4.5438830649425,4.51238866368294,4.54106835284844,4.47418937363792,1.63100597063575,20.121152242769,4.51359215876008,1.5953389880546,1.62531126159039
"01/12/2009",4.27349240993053,4.45905248852444,5.37504226869444,2.55337493926142,4.46653665671533,4.78571804237174,4.52061921273945,4.50456030760703,4.58306598953644,4.46663330139314,4.58804051847187,4.42006942574349,1.55375575474458,20.264301656141,4.52022394822071,1.5953389880546,1.62334081760309
"01/01/2010",4.28430417989741,4.49560640452795,5.37845391597214,2.54999189644393,4.47820609563475,4.53444051635431,4.53240650248874,4.42144983177302,4.63054270982544,4.45101327504142,4.61490318431537,4.43961631205495,1.75111836459624,20.2131431627202,4.46437843295992,1.59127394180643,1.62136648329937
"01/02/2010",4.29007129062224,4.48983901704838,5.37870309230722,2.56205285896465,4.48171630141933,4.47738195186859,4.48522879773862,4.42120158644359,4.53820275947333,4.45647222107057,4.50801202629026,4.41033772790357,1.66409538452471,20.185703806298,4.44532036736024,1.59330853050422,1.61541998411165
"01/03/2010",4.29714560719566,4.48276410550868,5.38280096807016,2.534791452717,4.4882498905643,4.34912005414331,4.57293175321833,4.50613068312495,4.63823439632468,4.56458615325685,4.54400353157978,4.4788683763792,1.55687896481371,20.207752487945,4.52495947790328,1.59330853050422,1.61541998411165
"01/04/2010",4.29395421279334,4.48595637726391,5.38453634634058,2.50487266242888,4.49201772515264,4.54903321877622,4.55154390525036,4.47841802532722,4.59831151105876,4.51814941866346,4.59139755532641,4.46683144708325,1.67660052762337,20.1687720663056,4.50625350482892,1.59736533119983,1.61541998411165
"01/05/2010",4.28763322719286,4.49227692586978,5.38531124338454,2.54023097530836,4.50631678638778,4.69007114461064,4.55539599864662,4.49886767634877,4.63867472463119,4.53703696407511,4.51590552633549,4.52871308849103,1.60853185408718,20.1830512025901,4.52504451561491,1.59736533119983,1.61740608208328
"01/06/2010",4.28732004208664,4.49259034023075,5.38433449944077,2.54344281779236,4.50772735369621,4.69620853815164,4.55496257950177,4.51512705536522,4.59256481375683,4.55320008609304,4.52050153677661,4.56045991670728,1.59364243003812,20.1747650867258,4.53508031809197,1.59736533119983,1.61143591509677
"01/07/2010",4.28948897039395,4.49042129266294,5.38454552023169,2.55210569110099,4.51199743026455,4.58791548453827,4.55591132095557,4.50498533709655,4.59247853158862,4.52325739378766,4.57610693792529,4.61604506357361,1.72011457172678,20.2010125015709,4.52535446735059,1.59330853050422,1.61143591509677
"01/08/2010",4.29226260214726,4.48764711653757,5.38592523226955,2.54365500270838,4.51522206461926,4.29501173263258,4.56106477622565,4.50240690570369,4.60445857825536,4.55970794632993,4.51624739344345,4.58293240011856,1.68931809797855,20.1856154018607,4.51701829962847,1.58923520511658,1.60743590976343
"01/09/2010",4.29749096590628,4.48241933112618,5.38650679935734,2.55419947628395,4.51740266865093,4.26923980401713,4.55410707721106,4.48959350366811,4.57625238312454,4.54432391933525,4.54768218957118,4.58242657054078,1.73299947000525,20.1923936450331,4.50597399400947,1.58923520511658,1.60542989103656
"01/10/2010",4.30364509082633,4.47626464900508,5.38775122362865,2.52200170790062,4.51476790273218,4.43953009508258,4.57953840369338,4.52536351975458,4.59252677414848,4.5681047699125,4.59399951076854,4.56542556079286,1.70134340832889,20.1956833359748,4.5416474953866,1.5830939370945,1.5993875765806
"01/11/2010",4.3116253779046,4.46828460292241,5.38817178160557,2.5116378334861,4.51517260928442,4.82686546506217,4.55817307472308,4.55198597410026,4.54950477898797,4.56210773455926,4.56550656498161,4.52011066296429,1.64332897898815,20.221878944542,4.56402838804451,1.5830939370945,1.59330853050422
"01/12/2010",4.31656708218379,4.46334276197361,5.38988874756476,2.51778517835394,4.52454965307237,4.74485251475939,4.55083168587504,4.55493908443184,4.5970330795515,4.51542048273021,4.59312210991915,4.47778784752024,1.596751572038,20.3571509249544,4.56013298443129,1.58719230348678,1.5993875765806
"01/01/2011",4.32142689766501,4.49872352513251,5.39464066933355,2.49713985145545,4.52353281584929,4.54121697885419,4.54283960943925,4.47710623516957,4.62426342447261,4.50638323790333,4.54549934914912,4.50598806269588,1.67466570971628,20.2894482377807,4.50209143013526,1.5810384379124,1.59330853050422
"01/02/2011",4.32517132512848,4.49497913316007,5.39955991500547,2.49093842201972,4.51912852049444,4.39349790657693,4.50742550851765,4.47505634231342,4.52658597242807,4.50125887650133,4.50602342722769,4.48765285579139,1.67494178122366,20.274290076239,4.48378155517878,1.57691472072854,1.58514521986506
"01/03/2011",4.32708790018376,4.49306251493969,5.40926375214543,2.48634727825099,4.52902968811424,4.44169776076359,4.58679219419068,4.55491469300359,4.63882028221817,4.60272770285321,4.50381801140909,4.55937128500181,1.53508927439959,20.2686815514499,4.56256787243161,1.57691472072854,1.5830939370945
"01/04/2011",4.32700852954709,4.49314193475005,5.41568253713319,2.46456787879247,4.5255758527797,4.42005140713375,4.54660836585758,4.50591168202038,4.5943198220156,4.51780573081915,4.56007967597063,4.54812696790109,1.63522968852776,20.2856628136273,4.51743386807409,1.57897870494939,1.58514521986506
"01/05/2011",4.31960938711046,4.50054162460858,5.42037569454856,2.45512590625264,4.52767696727059,4.57005899903304,4.5815491112759,4.55365586349142,4.62542114512147,4.56709941203322,4.56610725330682,4.59693254469549,1.64495241993021,20.2732173645401,4.56378897200878,1.57897870494939,1.58514521986506
"01/06/2011",4.31955940878913,4.50059158677613,5.41930415359686,2.46742133544698,4.53031225576303,4.53121049485558,4.59096112329207,4.55940028312921,4.59172041891312,4.57819674553376,4.60985186480751,4.62606865282881,1.68654469294973,20.2696444918945,4.56942442815397,1.57897870494939,1.58719230348678
